un,vn,x,y,u,v
-0.027211947,0.006691579,401,361,0.042276593,0.118666432
-0.031871328,-0.049788395,411,361,0.039457446,0.064669055
0.063833231,0.005374498,421,361,0.136041388,0.116873356
0.028333542,-0.029891444,431,361,0.099711445,0.074614077
-0.029919153,-0.045763963,441,361,0.038911306,0.049600889
-0.024766926,-0.099846635,451,361,0.040260748,-0.014205282
-0.05454151,0.021260828,461,361,0.00599567,0.097566377
-0.016276183,0.006535742,471,361,0.039547267,0.074358327
-0.020710402,0.008681076,481,361,0.030483875,0.069019245
0.06367166,-0.044034095,491,361,0.11049525,0.009797503
-0.040205252,-0.005606099,501,361,0.002587674,0.042604583
-0.063556367,-0.0466005,1,371,0.001822193,0.003647358
-0.035410928,-0.005877288,11,371,0.034016291,0.048793737
-0.126713201,0.048405297,21,371,-0.052777842,0.108291278
0.014684234,-0.055849961,31,371,0.093686554,0.010210568
0.061454147,0.014456485,41,371,0.146233346,0.087788128
-0.036704195,0.030332346,51,371,0.054770312,0.112055908
-0.10600368,0.101346775,61,371,-0.006694061,0.192417698
-0.009172267,-0.09067585,71,371,0.099232747,0.010418236
0.041811811,0.067667358,81,371,0.160494568,0.179480045
-0.048517709,0.070125828,91,371,0.081438768,0.194415657
-0.01537762,-0.036134976,101,371,0.126886375,0.105407674
-0.06748429,0.081111834,111,371,0.089055275,0.250967515
-0.037938604,0.000702641,121,371,0.139042453,0.220987628
0.009606926,-0.047842643,131,371,0.225482711,0.249841521
-0.009715007,-0.037150648,141,371,0.254236999,0.300645617
-0.012786721,-0.007287648,151,371,0.264440908,0.259370819
0.008058554,0.115656811,161,371,0.276266408,0.295080179
-0.025350864,-0.075039233,171,371,0.22496908,0.052815885
0.010173294,-0.044976977,181,371,0.244140311,0.059119037
-0.029091694,-0.038977683,191,371,0.194415998,0.056660995
0.011435109,0.063765436,201,371,0.232119821,0.160577047
-0.058776613,-0.021236026,211,371,0.168148584,0.085310071
0.113519193,-0.038331063,221,371,0.358482386,0.088612174
-0.062491911,-0.021046223,231,371,0.21848465,0.143514184
0.055772509,-0.103501663,241,371,0.405720087,0.134140478
-0.037281972,0.01266483,251,371,0.466371019,0.433089891
-0.086377033,-0.049209933,261,371,0.607193197,0.620101025
-0.050446824,-0.007214889,271,371,0.665625622,0.700782037
-0.014140879,-0.000465994,281,371,0.623820512,0.623866463
-0.005116314,-0.109260515,291,371,0.362716161,0.196262281
-0.049504172,0.006037417,301,371,0.192034401,0.180136303
-0.067626999,-0.012635514,311,371,0.108852569,0.106927406
0.096632609,0.00701736,321,371,0.230499554,0.095626265
0.012252669,0.00856781,331,371,0.116114059,0.077926883
0.034438187,-0.050746326,341,371,0.117105907,0.007697461
-0.072898758,0.047551133,351,371,-0.00451753,0.102790777
-0.041698477,-0.055671839,361,371,0.017725525,0.003617907
-0.044341027,-0.022370943,371,371,0.009904178,0.046288206
0.065273023,0.0438488,381,371,0.117021774,0.123876441
-0.02833215,0.013261157,391,371,0.023031249,0.10341839
0.088396908,-0.042581465,401,371,0.140936367,0.054366064
-0.048997934,-0.01957529,411,371,0.005434688,0.079980507
0.017950183,0.077491302,421,371,0.074041688,0.175661174
0.042543406,0.006041094,431,371,0.099363087,0.099718066
0.109613997,-0.07175158,441,371,0.165968219,0.015486999
-0.040438588,0.034677009,451,371,0.014356607,0.114593597
0.013161461,-0.059349148,461,371,0.065587211,0.013134937
-0.029921066,0.008714002,471,371,0.019638193,0.074123044
0.016682188,-0.022401558,481,371,0.063141115,0.036522184
-0.037188188,-0.019618001,491,371,0.006126636,0.033490534
0.014173643,0.00275785,501,371,0.054423897,0.050716091
-0.041449403,-0.006404117,1,381,0.021655084,0.041841827
-0.018851033,0.080859196,11,381,0.047976826,0.133119592
0.027257401,-0.114595658,21,381,0.098229147,-0.057686978
-0.031607216,-0.021345681,31,381,0.044023139,0.040940972
-0.059149754,-0.045896008,41,381,0.021782166,0.022560721
0.027290042,-0.083670638,51,381,0.114321627,-0.008256572
0.01171775,-0.043412331,61,381,0.105795986,0.039668674
-0.123710994,-0.03893128,71,381,-0.021548897,0.052461416
0.04140945,-0.022479126,81,381,0.15270211,0.078041764
0.02482732,0.021902201,91,381,0.146310052,0.133090655
0.044809634,-0.062097213,101,381,0.177809873,0.06280309
0.009640487,-0.011369272,111,381,0.156539931,0.132296958
-0.029595645,-0.03457893,121,381,0.136413894,0.133085879
-0.023390879,0.028923002,131,381,0.171816433,0.21632837
0.015222146,0.082327642,141,381,0.251533,0.260147952
-0.044489984,-0.064541166,151,381,0.229588218,0.070741448
0.046912134,-0.011510933,161,381,0.323335963,0.092556346
0.048155081,0.046232009,171,381,0.306321558,0.139790563
0.004125349,-0.080286243,181,381,0.242471464,0.010272428
0.023139502,0.093815106,191,381,0.247658527,0.184532368
0.062662218,0.010853721,201,381,0.281666891,0.105631029
-0.04003677,0.021839865,211,381,0.1829438,0.126398002
-0.019949912,-0.023079898,221,381,0.219036377,0.100053359
-0.005388192,0.01097027,231,381,0.268218636,0.168272496
-0.049595893,0.004930499,241,381,0.296046054,0.232608678
-0.044091561,-0.026757056,251,381,0.525407423,0.469879581
0.087497668,0.00242986,261,381,0.815099462,0.708340108
0.090524716,0.094037595,271,381,0.845208472,0.84321778
0.019424037,0.055777397,281,381,0.710834324,0.736613869
-0.055558098,0.05556838,291,381,0.395309982,0.438262895
-0.078410065,-0.02278587,301,381,0.191506474,0.177642587
0.072562506,-0.053768872,311,381,0.257114676,0.078729167
0.075443496,0.04688181,321,381,0.205625259,0.140224904
0.012894355,-0.01040537,331,381,0.104646667,0.056775192
0.111737516,-0.018495267,341,381,0.176057741,0.031487756
0.021025683,0.010695066,351,381,0.067314718,0.052948394
0.05244895,0.031075701,361,381,0.088660883,0.076127124
0.031305727,-0.020274013,371,381,0.062974768,0.035575491
-0.053345796,-0.006800268,381,381,-0.022823619,0.062002257
-0.063819204,-0.057750028,391,381,-0.032104094,0.0215376
-0.033198425,0.046405876,401,381,0.001305615,0.132149338
-0.025470014,0.087363003,411,381,0.012510946,0.17568347
-0.077760705,-0.007207523,421,381,-0.036498745,0.080470413
-0.017661545,-0.055679896,431,381,0.026067787,0.028925244
-0.075570129,-0.010374513,441,381,-0.030464975,0.069534519
-0.014625044,0.013227952,451,381,0.03076717,0.087544399
-0.032965981,0.035745884,461,381,0.01179504,0.104145141
0.008742384,-0.078518864,471,381,0.052187395,-0.01596682
-0.101351164,-0.00820296,481,381,-0.05967929,0.048810208
-0.092327903,-0.104263494,491,381,-0.05269686,-0.052359064
-0.017362996,-0.01784187,501,381,0.020102489,0.029428645
-0.014391452,0.065534348,1,391,0.046505024,0.111802443
-0.160131346,-0.061274076,11,391,-0.095777212,-0.011388027
-0.044932293,-0.008331533,21,391,0.023272562,0.045672386
-0.017662364,-0.017151359,31,391,0.054873162,0.041522431
0.032731888,-0.011720312,41,391,0.110188724,0.052201223
-0.014008481,-0.004863054,51,391,0.06908931,0.064872746
0.036519627,0.045917339,61,391,0.126112263,0.121996566
-0.026049637,-0.077453299,71,391,0.071024364,0.005489516
-0.025617557,-0.052264759,81,391,0.080090604,0.038176294
0.018109044,0.038163886,91,391,0.133936525,0.137046732
0.013605412,-0.04847363,101,391,0.141837685,0.060165985
-0.011015822,-0.03470277,111,391,0.133757657,0.084678224
0.030501078,-0.030955723,121,391,0.199940148,0.096629297
0.076316361,-0.015428261,131,391,0.288500816,0.103115921
0.027519702,0.091708573,141,391,0.335219325,0.139807342
-0.019595519,-0.070797245,151,391,0.326399505,-0.053361787
-0.059336637,-0.104920799,161,391,0.283722941,-0.094493637
-0.065563881,0.094111447,171,391,0.213862399,0.147891442
0.017916153,0.034766027,181,391,0.257104353,0.112222465
-0.011738629,-0.050142215,191,391,0.207026692,0.035699335
0.047044504,0.029108253,201,391,0.256748374,0.121279091
0.001766001,-0.171217519,211,391,0.211726265,-0.069742853
-0.01894567,0.045816692,221,391,0.20118227,0.163204117
-0.061014287,0.094243825,231,391,0.182684347,0.239810908
0.047363891,0.042064548,241,391,0.338056569,0.242697042
0.106102361,0.069687381,251,391,0.511815266,0.415688122
0.086889144,0.086300806,261,391,0.729713591,0.724771248
-0.029012541,-0.043270204,271,391,0.656288724,0.654116629
-0.025191427,-0.076370589,281,391,0.595830702,0.551668594
-0.060476372,0.004100223,291,391,0.327750637,0.355856268
-0.009850856,0.094666728,301,391,0.244161151,0.307351172
-0.082324846,0.013503052,311,391,0.089767705,0.155571872
-0.06849162,-0.026076532,321,391,0.045041985,0.070935466
0.032432723,0.002301875,331,391,0.100088401,0.065634781
0.047716383,0.011372123,341,391,0.079013419,0.04827999
-0.002288272,-0.042232032,351,391,0.003617278,-0.021283694
0.021168541,-0.008163088,361,391,0.015003209,0.014112938
0.060344597,0.042203842,371,391,0.053521362,0.080969165
-0.00033205,-0.027902954,381,391,-0.001996476,0.029440232
0.009700598,-0.023006596,391,391,0.015345795,0.046897679
0.053701504,-0.066376781,401,391,0.067174437,0.010112772
0.033378601,0.060010336,411,391,0.054148898,0.139015518
0.01028929,0.030480564,421,391,0.037200053,0.10926
-0.005032188,-0.105660956,431,391,0.026595002,-0.029029657
-0.022546698,0.060889792,441,391,0.01235148,0.134055285
-0.090733252,-0.061886981,451,391,-0.053877918,0.006997156
0.031484025,0.052324024,461,391,0.069195698,0.116521184
0.047436496,0.017320863,471,391,0.085142704,0.076735032
0.016798799,0.057265775,481,391,0.053864977,0.112013487
0.004820097,-0.056111447,491,391,0.040806786,-0.005782728
-0.038421642,0.00193803,501,391,-0.003797784,0.048164853
-0.042907027,-0.021819628,1,401,0.015835308,0.022506144
0.009794539,-0.007743054,11,401,0.071764175,0.039823667
-0.067651624,-0.060859743,21,401,-0.002085317,-0.009663706
-0.047158164,-0.001013137,31,401,0.022454353,0.054224934
0.057695487,0.051526251,41,401,0.131904148,0.11122312
0.029067012,-0.008867878,51,401,0.108543002,0.055684365
0.026445105,0.038691813,61,401,0.1120057,0.108458574
-0.004650692,-0.008549036,71,401,0.088004574,0.066755959
-0.058957109,-0.013158665,81,401,0.042110673,0.06798684
-0.094869395,-0.000427306,91,401,0.016512377,0.0867945
-0.049203209,-0.005854209,101,401,0.075584949,0.087292149
-0.098013269,0.029421476,111,401,0.045762147,0.126807397
0.013910609,-0.00270301,121,401,0.187917802,0.092097454
-0.069063876,3.62E-05,131,401,0.167689095,0.060968848
0.036682426,0.008927704,141,401,0.360725217,-0.003267332
-0.073607387,0.007899025,151,401,0.278627768,-0.02458974
-0.004477407,-0.002453509,161,401,0.34432211,-0.032607086
-0.039931257,0.057636867,171,401,0.260537529,0.069727802
0.033323296,0.004565156,181,401,0.262375337,0.075234376
0.044002923,0.08204304,191,401,0.248782788,0.164974589
-0.041234994,0.01692945,201,401,0.152417012,0.106977837
-0.00908076,0.003834173,211,401,0.181427315,0.102453062
0.061127961,0.062469226,221,401,0.255270272,0.174663475
-0.019734229,-0.016234876,231,401,0.185278296,0.118821
0.042517263,-0.100752766,241,401,0.267770105,0.07461834
0.016105172,0.110753849,251,401,0.277474288,0.360572244
-0.077723208,0.098849536,261,401,0.25199463,0.47212996
-0.015574701,0.105856818,271,401,0.378346027,0.568951536
-0.04240639,0.017680367,281,401,0.309278098,0.419926209
0.048317922,-0.070748893,291,401,0.326398879,0.221446014
-0.018223353,-0.047620898,301,401,0.187228164,0.157454105
0.061033431,-0.089638573,311,401,0.202911759,0.054753338
-0.035513036,-0.105314646,321,401,0.049681443,-0.006533632
0.016289589,0.044485112,331,401,0.047112238,0.103276536
-0.003088961,-0.047275475,341,401,-0.027511345,-0.028548172
-0.094695913,0.05458524,351,401,-0.173549396,0.037455418
0.016008369,-0.02886868,361,401,-0.098267057,-0.054652089
-0.075662432,0.028984408,371,401,-0.167956109,0.035780236
0.03475673,0.053189577,381,401,-0.021587564,0.095356749
0.007829095,0.014075459,391,401,-0.022322942,0.073856431
0.088631146,0.048661644,401,401,0.07752153,0.115903235
-0.077238184,0.025014006,411,401,-0.07433982,0.0951059
-0.008701078,-0.072014249,421,401,0.004468887,-0.001567198
-0.066412697,0.050872113,431,401,-0.045813963,0.120044884
0.071338618,0.026839663,441,401,0.097157108,0.093600908
-0.013042652,-0.010499376,451,401,0.016261248,0.053085662
-0.031639993,-0.009580076,461,401,-0.000206755,0.050372045
0.007622071,0.054189769,471,401,0.04014114,0.110299531
-0.023514346,-0.017009953,481,401,0.009306399,0.035233647
0.064574073,-0.060832852,491,401,0.097124079,-0.012350371
-0.029911531,0.067527724,501,401,0.001964034,0.112435831
-0.003791058,-0.058754638,1,411,0.052835273,-0.016320701
0.01644895,0.056282694,11,411,0.076090982,0.101605336
0.010196428,0.005202586,21,411,0.073199728,0.053709762
-0.034070583,0.034810898,31,411,0.032713474,0.086803627
-0.000572638,0.077542977,41,411,0.070504894,0.133309588
0.018961034,0.101512249,51,411,0.094962675,0.161306474
-0.062778606,-0.023714074,61,411,0.018933217,0.040302831
-0.050918566,0.005080682,71,411,0.037514206,0.073425998
-0.003957115,0.015105684,81,411,0.092571313,0.087732098
0.042395521,-0.037744898,91,411,0.149036027,0.038788198
-0.012253813,-0.020894036,101,411,0.107695694,0.058379542
0.078489571,-0.038881095,111,411,0.217190626,0.04001276
0.106738162,-0.00784328,121,411,0.274317972,0.062588133
-0.061354325,-0.035577728,131,411,0.158855242,0.002238721
0.092407803,0.103583054,141,411,0.395328976,0.072233698
-0.060947572,-0.076473438,151,411,0.26684347,-0.124682479
-0.012911448,-0.006254623,161,411,0.306976886,-0.044379544
-0.078502886,-0.023577763,171,411,0.173694101,0.004859467
0.060739083,-0.005021043,181,411,0.262876728,0.065184589
0.039653532,-0.030487435,191,411,0.222595118,0.050969583
0.066959316,0.059800153,201,411,0.239870957,0.148114081
-0.003024047,0.043602255,211,411,0.165078128,0.139779811
-0.073358447,0.013912018,221,411,0.093786272,0.12187193
-0.052923379,-0.004858462,231,411,0.116563742,0.121774293
-0.006709813,0.117644804,241,411,0.16838613,0.273832963
-0.020001764,-0.040063781,251,411,0.164906317,0.160400098
0.07985321,0.007856058,261,411,0.280191048,0.262335543
0.008818296,-0.010743903,271,411,0.224766862,0.280171418
-0.046836324,-0.022447833,281,411,0.168932389,0.259063354
-5.67E-05,-0.017046995,291,411,0.192312969,0.2204403
-0.071855547,-0.03511839,301,411,0.081258566,0.151233741
-0.061228371,0.009853898,311,411,0.045006783,0.150509786
-0.022734994,-0.011172887,321,411,0.030585772,0.088852826
0.014151167,-0.033979637,331,411,0.002912933,0.024020659
-0.004427812,0.058226332,341,411,-0.110011527,0.059624605
0.050712526,0.045515516,351,411,-0.230222696,-0.035106336
0.050179014,0.103795167,361,411,-0.286580284,0.000886812
-0.052104432,0.010024001,371,411,-0.36370872,-0.073721056
0.009954752,-0.016136357,381,411,-0.142377415,-0.006016889
-0.034393787,-0.095339549,391,411,-0.10850709,-0.050291369
0.038978182,-0.049876766,401,411,0.002555873,0.006024494
-0.095941115,0.007675085,411,411,-0.109655718,0.068067183
-0.009381077,-0.051332075,421,411,-0.008252897,0.010668939
-0.062274621,0.106092684,431,411,-0.051048836,0.167959537
0.052888894,-0.015035762,441,411,0.071077347,0.045509582
0.05585402,0.091458297,451,411,0.078799538,0.149862353
-0.057670469,-0.049383009,461,411,-0.031581122,0.006342452
0.013305814,0.096435051,471,411,0.041336893,0.149168724
0.020722419,0.05838516,481,411,0.049796442,0.107987316
-0.02855576,-0.022923026,491,411,0.000893998,0.023535983
-0.005881392,0.003764096,501,411,0.023456059,0.047157642
-0.057627877,-0.033362569,1,421,-0.003093173,0.007245902
-0.005774993,-0.049984034,11,421,0.051571647,-0.006810586
0.064836133,-0.066775507,21,421,0.125313948,-0.020817586
-0.056839987,0.052513235,31,421,0.007154992,0.101466371
0.086999409,0.069261168,41,421,0.15498215,0.121393961
-0.025401209,-0.031507973,51,421,0.047149067,0.023939204
0.050111186,-0.045646404,61,421,0.127955895,0.013167882
-0.073668539,0.084953164,71,421,0.010408916,0.147053798
-0.022329503,0.002136873,81,421,0.069242316,0.067211875
-0.009950328,-0.025024789,91,421,0.090889695,0.042279479
-0.008312187,0.033062659,101,421,0.104381915,0.101004215
-0.108144548,-0.022953404,111,421,0.020238034,0.042379762
0.003090741,0.061492617,121,421,0.152779727,0.117860883
0.0996244,0.005616096,131,421,0.278337411,0.041545184
0.035714491,-0.007992187,141,421,0.254741555,-0.007862339
0.082574289,-0.021184158,151,421,0.342229837,-0.047890123
-0.008522676,-0.05139598,161,421,0.220553996,-0.047747322
-0.045112245,0.05402019,171,421,0.140892434,0.104988352
-0.022244521,0.097212426,181,421,0.146057667,0.167772507
-0.04506211,-0.001178227,191,421,0.112616955,0.078607652
-0.030284407,-0.001855331,201,421,0.12027749,0.084479441
-0.106796696,-0.072237741,211,421,0.038955756,0.021458637
0.036075743,-0.121258307,221,421,0.178724535,-0.017225885
0.112091959,-0.045676341,231,421,0.253000738,0.073533678
-0.011573734,-0.007011736,241,421,0.128944888,0.133826091
-0.011628191,0.088678724,251,421,0.130391817,0.257553119
0.045826589,0.019247283,261,421,0.191820288,0.217552786
-0.005130786,-0.088370992,271,421,0.145358337,0.129176636
0.010401711,-0.014018357,281,421,0.159751357,0.20227461
-0.053110395,0.016652882,291,421,0.083661287,0.212631462
-0.019483331,-0.038506496,301,421,0.092435437,0.127651905
-0.039701918,0.058597667,311,421,0.03669221,0.192932636
-0.073753821,-0.018296056,321,421,-0.044575363,0.083972335
0.072748883,0.039212794,331,421,0.033851249,0.104670779
0.045296555,0.091056862,341,421,-0.126789887,0.089564904
-0.110893615,0.019762524,351,421,-0.459324109,-0.077937681
-0.010014658,0.021820837,361,421,-0.406851423,-0.102007119
-0.06261718,-0.024527139,371,421,-0.442033361,-0.139193044
-0.004229768,-0.050696944,381,421,-0.271024235,-0.10388214
-0.0014096,-0.040074063,391,421,-0.109825181,-0.015870235
0.08148139,0.027083399,401,421,0.026808972,0.069077255
-0.044282349,-0.011143437,411,421,-0.069803022,0.038648956
0.018611963,-0.058534752,421,421,0.011073355,-0.005127003
0.040768667,0.013971227,431,421,0.045091548,0.068681591
0.006413005,-0.009364137,441,421,0.018833008,0.045183457
-0.029345142,0.04119498,451,421,-0.011337485,0.09459865
0.020148634,0.035262672,461,421,0.041975603,0.086865662
0.058025978,0.056368542,471,421,0.082381839,0.105750811
-0.047572303,0.054875618,481,421,-0.021646847,0.10179478
0.01049217,-0.023473277,491,421,0.037269618,0.020872804
0.062107452,-0.056283811,501,421,0.089201573,-0.014524645
-0.071492111,-0.045077133,1,431,-0.019033846,-0.006212654
-0.015607994,0.058233061,11,431,0.039459831,0.099370043
0.023741127,0.026486411,21,431,0.081707692,0.070053515
0.010126529,-0.046577525,31,431,0.071338732,-0.000441157
-0.029116195,0.060948489,41,431,0.035760939,0.109757396
-0.045260231,0.079514727,51,431,0.023793371,0.131039408
-0.025006328,-0.062947425,61,431,0.048856133,-0.008758869
0.08571584,0.040864843,71,431,0.165182891,0.097515064
-0.006563097,0.081210505,81,431,0.079528451,0.139876945
-0.072784211,-0.020627469,91,431,0.021251968,0.039208034
0.009174739,0.027443528,101,431,0.112838832,0.086945079
0.077739572,-0.080325494,111,431,0.193032254,-0.023656894
0.034317777,-0.015665114,121,431,0.163148157,0.034461474
0.01442183,-0.071845827,131,431,0.157328788,-0.032342321
-0.015595219,-0.07655686,141,431,0.138206853,-0.048026462
-0.042904328,0.125634199,151,431,0.113827769,0.152924301
0.081605174,-0.017137479,161,431,0.233326083,0.023336756
-0.012099827,0.013159494,171,431,0.132778721,0.070516484
-0.027992067,0.014570639,181,431,0.111052624,0.084058817
0.011600523,-0.017645889,191,431,0.145579172,0.059765034
-0.006809478,0.075292344,201,431,0.122643427,0.159108833
-0.038147417,0.094615858,211,431,0.087263027,0.185427882
0.05346117,-0.040137172,221,431,0.175276156,0.059757672
0.012059181,-0.005359628,231,431,0.130747273,0.106782316
0.047334923,0.033672786,241,431,0.163566983,0.16167611
-0.059281447,-0.073118382,251,431,0.055576585,0.073394123
0.009089287,-0.07135485,261,431,0.12381094,0.092907369
0.051634304,-0.03895981,271,431,0.166260182,0.136780138
-0.025412037,0.026083586,281,431,0.086110029,0.202522973
0.07295161,0.014167425,291,431,0.174958293,0.18035138
-0.028511153,-0.047672,301,431,0.055659013,0.100834533
-0.036036131,-0.07519996,311,431,0.02122121,0.052064577
-0.030145524,0.006507106,321,431,-0.010749155,0.110663283
-0.023639446,0.007178269,331,431,-0.060045108,0.084137791
0.000468744,0.100467914,341,431,-0.139249456,0.128352874
-0.019272924,-0.016558628,351,431,-0.346577489,-0.099612831
0.134855823,-0.035814616,361,431,-0.245360874,-0.152934596
-0.037729899,-0.041618385,371,431,-0.400259919,-0.155227361
0.017551678,0.076418271,381,431,-0.206847333,0.025670057
0.037924883,-0.076888242,391,431,-0.070119008,-0.070285714
-0.055486348,0.013366126,401,431,-0.113484802,0.042288308
-0.070185156,-0.008125027,411,431,-0.099681758,0.031670863
-0.139208778,-0.057338941,421,431,-0.150737799,-0.011958457
-0.021683478,-0.040049891,431,431,-0.021197988,0.008017237
0.025803827,0.107083109,441,431,0.034600425,0.15606157
0.078373802,-0.050082543,451,431,0.093007885,-0.001353072
-0.031207015,-0.025489033,461,431,-0.012476745,0.022213783
0.001806387,-0.008102862,471,431,0.02336139,0.038056772
-0.05239562,0.103599179,481,431,-0.028965811,0.147887192
-0.013222215,-0.05502872,491,431,0.011364228,-0.012802354
0.024846772,-0.01574507,501,431,0.050045114,0.02433136
-0.048413664,0.081185535,1,441,0.001979701,0.118400536
-0.048824604,-0.01864331,11,441,0.00397461,0.020584761
-0.105761262,0.029462427,21,441,-0.050300679,0.070812629
-0.007310861,-0.002023486,31,441,0.051113581,0.041533719
0.060804284,0.001171483,41,441,0.122552217,0.046980111
-0.086105809,-0.056680313,51,441,-0.020605073,-0.008638682
0.040192668,-0.113960523,61,441,0.109960638,-0.063798677
0.044288302,0.029175851,71,441,0.118940619,0.081205075
-0.001149826,0.065735518,81,441,0.079121057,0.119172963
-0.005418703,0.02403334,91,441,0.081316949,0.078123564
0.006091335,0.003594738,101,441,0.100186112,0.057188599
-0.026410091,-0.001703795,111,441,0.075787529,0.049822476
0.01349519,-0.06781029,121,441,0.123949638,-0.020087322
0.11072394,0.037860195,131,441,0.228318026,0.080829262
-0.001567072,0.029615057,141,441,0.120359201,0.069442576
0.020596621,-0.058794187,151,441,0.143290123,-0.017025914
-0.016131178,0.003330834,161,441,0.105005541,0.052711814
0.034070259,0.006820309,171,441,0.153035547,0.065964951
0.121547508,-0.056255783,181,441,0.238215576,0.011520126
0.040295842,0.089505958,191,441,0.154378516,0.164214975
-0.060197867,-0.081328843,201,441,0.05095028,-0.000437084
0.006579533,-0.122556164,211,441,0.114529936,-0.035064522
-0.035716669,-0.095934904,221,441,0.068911226,-0.000487204
-0.016816482,0.04009298,231,441,0.08455004,0.145420074
0.088391064,0.014327083,241,441,0.18681986,0.131436594
-0.062594955,0.028143591,251,441,0.033488865,0.157973718
0.076317143,-0.091117858,261,441,0.170616024,0.050232453
0.019313113,0.007981786,271,441,0.111589868,0.156799198
-0.019936052,0.00092182,281,441,0.068398852,0.150917146
0.018368147,0.05643117,291,441,0.098867305,0.200930958
0.053519289,0.001745257,301,441,0.120803255,0.13545957
0.0417313,0.016301392,311,441,0.089533479,0.13585778
-0.016770667,0.054611435,321,441,0.004331729,0.157752743
0.017814244,0.038704996,331,441,0.0028841,0.12216784
0.020503148,-0.03774105,341,441,-0.045380737,0.016354436
-0.045268707,0.012525664,351,441,-0.199258785,0.006848275
-0.050101361,0.053385582,361,441,-0.311942958,-0.020661464
0.070060357,0.023334206,371,441,-0.1422909,-0.045811113
-0.028442066,0.016024326,381,441,-0.155348176,-0.013622041
-0.042633918,0.037274425,391,441,-0.121822739,0.039141619
0.002165199,0.013174417,401,441,-0.045179901,0.034407924
-0.020397303,-0.002240717,411,441,-0.046177039,0.030236228
0.028369524,-0.01441274,421,441,0.017512998,0.024508564
0.059749314,0.101695084,431,441,0.059452447,0.14414932
0.119038296,-0.013949798,441,441,0.126336295,0.03017849
-0.021875648,-0.019233741,451,441,-0.009073285,0.025330376
0.005754357,-0.050109366,461,441,0.022537027,-0.005953968
0.016254315,-0.030276523,471,441,0.035876475,0.012892644
0.09411138,0.078052053,481,441,0.11570324,0.119847818
-0.031709185,-0.019728524,491,441,-0.008817938,0.020446308
-0.050803609,0.053134179,501,441,-0.0271317,0.091544078
-0.011652555,-0.048841687,1,451,0.036689197,-0.013171664
0.017685941,-0.01186728,11,451,0.068228732,0.025590038
0.02338947,-0.050730506,21,451,0.076352822,-0.011413182
-0.022825583,-0.003116377,31,451,0.032813328,0.038107424
0.039669418,-0.043880908,41,451,0.098279765,-0.00074435
-0.02926753,-0.01024755,51,451,0.03265618,0.034749505
-0.102536488,-0.022151124,61,451,-0.036907847,0.024571672
-0.045569139,0.027433254,71,451,0.024204286,0.075634024
0.011493019,-0.015985123,81,451,0.085885483,0.033297074
-0.040387516,-0.077836569,91,451,0.039091464,-0.028050369
-0.03984797,-0.022497255,101,451,0.045085881,0.027033789
-0.00756428,-0.020740924,111,451,0.082923588,0.027686978
-0.065837601,-0.017476394,121,451,0.029789944,0.029200635
-0.037863964,-0.061059501,131,451,0.061769072,-0.016026987
-0.014765878,0.03797714,141,451,0.087126333,0.082824244
0.149105924,-0.041298982,151,451,0.251510992,0.00609198
0.022157089,-0.014073127,161,451,0.124002037,0.038605461
-0.007561908,-0.023437451,171,451,0.093316897,0.035905719
-0.050109577,0.054860206,181,451,0.049554338,0.1208143
0.057018289,0.010385349,191,451,0.155081766,0.082392533
-0.011296459,-0.040737103,201,451,0.084688688,0.037056494
-0.029870574,0.034278567,211,451,0.063598258,0.118172075
-0.025784518,0.03065583,221,451,0.064865488,0.121481028
0.003742828,-0.062192795,231,451,0.091468172,0.036651117
0.06282769,-0.027930034,241,451,0.147747344,0.079844484
0.08656722,0.005229071,251,451,0.168963218,0.122093969
0.022532907,0.062851521,261,451,0.102607431,0.187638649
0.108338107,0.051665353,271,451,0.185777602,0.181624985
-0.066127124,-0.025802963,281,451,0.007403932,0.105355192
-0.032422253,0.048790872,291,451,0.034805042,0.176821859
0.054952805,-0.017415026,301,451,0.112584849,0.103683927
0.042565665,-0.062869072,311,451,0.086842252,0.048367261
0.022761996,0.024712056,321,451,0.04984593,0.123652231
-0.031842198,0.027145692,331,451,-0.025545945,0.110682456
0.01041905,-0.010104976,341,451,-0.007055901,0.052316043
0.022194427,0.043752514,351,451,-0.020604195,0.07641828
0.092656305,-0.051853371,361,451,0.028692244,-0.05076046
0.103592926,-0.015180257,371,451,0.033268202,-0.028533398
-0.020059797,0.048199748,381,451,-0.081790801,0.041245719
-0.012797985,0.005213729,391,451,-0.059194049,0.012315403
0.004173271,0.039518281,401,451,-0.026569068,0.059204481
0.000909061,0.040020704,411,451,-0.016506647,0.068726209
-0.136822094,-0.093881111,421,451,-0.143660258,-0.059266211
-0.064443121,0.049064787,431,451,-0.063109064,0.08729775
-0.024644519,0.038541659,441,451,-0.017067595,0.078764757
-0.102504993,-0.039854622,451,451,-0.090196039,0.001203386
0.016924126,-0.044072722,461,451,0.0327837,-0.003002745
-0.018837185,-0.027567804,471,451,-0.000356085,0.012929427
0.009332947,0.027225318,481,451,0.029700408,0.066740206
-0.020929609,-0.055077291,491,451,0.000740284,-0.016823151
0.057817958,-0.038956017,501,451,0.08032622,-0.002141832
0.012478716,0.048985669,1,461,0.058788359,0.083221497
0.022578302,-0.057234842,11,461,0.070885337,-0.021404551
-0.090591977,-0.139726418,21,461,-0.040104483,-0.102254553
-0.000336735,-0.101166724,31,461,0.052538719,-0.062031505
-0.022610246,-0.013483515,41,461,0.032886446,0.027300611
